t,x,y,theta,dist,heading_err,v_cmd,omega_cmd
5.106789827346802,0.9101326686299338,0.7338534358656329,0.6345090360711301,0.11303313690787695,2.1472739590855383e-06,0.09042650952630156,6.441821877256615e-06
5.122786998748779,0.9112829722258201,0.7347001095030723,0.6345091355293517,0.11158631275545952,2.072046286549778e-06,0.08926905020436762,6.216138859649334e-06
5.1388773918151855,0.9124185518525483,0.7355359458308952,0.6345092315031504,0.11015800795219274,1.9994541435863766e-06,0.0881264063617542,5.99836243075913e-06
5.154790878295898,0.9135395959808628,0.7363610835613129,0.6345093241145996,0.10874798545040758,1.9294051960550007e-06,0.08699838836032607,5.788215588165002e-06
5.171793699264526,0.9147154590868979,0.7372265706356464,0.6345094190669274,0.107356011236645,1.8618103458933888e-06,0.085884808989316,5.585431037680166e-06
5.1877899169921875,0.9158071026508797,0.7380300685747101,0.6345095051082592,0.10589596948382916,1.7925277475683288e-06,0.08471677558706334,5.377583242704986e-06
5.203787565231323,0.9168847731089935,0.7388232818328779,0.6345095881352161,0.10454050107443834,1.729728266397501e-06,0.08363240085955068,5.189184799192503e-06
5.220785617828369,0.9180151415834306,0.7396552833132213,0.6345096732607902,0.10320238266068751,1.6691289048686997e-06,0.08256190612855002,5.007386714606099e-06
5.237792253494263,0.9191301369767538,0.7404759696683466,0.6345097552186298,0.10179883025650409,1.6070164625681116e-06,0.08143906420520328,4.821049387704335e-06
5.253827810287476,0.9201652724022853,0.7412378756550152,0.6345098294849683,0.10041436616501742,1.5472153784834575e-06,0.08033149293201394,4.641646135450372e-06
